parcelid,logerror,transactiondate,subdate
14762478,0.8519,6/1/2016,201601
11854559,-0.0555,6/1/2016,201601
11794295,0.0149,6/1/2016,201601
12188853,0.25,6/1/2016,201601
11941481,-0.2497,6/1/2016,201601
14622935,0.0431,6/1/2016,201601
11926577,0.0334,6/1/2016,201601
11188262,-0.1165,6/1/2016,201601
11559030,0.1044,6/1/2016,201601
14627670,0.007,6/1/2016,201601
14344674,0.076,6/1/2016,201601
11161723,-0.0566,6/1/2016,201601
12910808,0.0898,6/1/2016,201601
12320974,-0.0576,6/1/2016,201601
13035424,0.1519,6/1/2016,201601
12671961,0.0119,6/1/2016,201601
12088869,-0.0121,6/1/2016,201601
12660669,0.0411,6/1/2016,201601
11691651,0.0149,6/1/2016,201601
12105506,0.002,6/1/2016,201601
11345150,-0.0161,6/1/2016,201601
11101949,-0.0284,6/1/2016,201601
12105792,-0.0866,6/1/2016,201601
11317309,-0.0834,6/1/2016,201601
10805719,0.0354,6/1/2016,201601
13938304,0.0129,6/1/2016,201601
11996529,0.0459,6/1/2016,201601
11448561,0.0257,6/1/2016,201601
12810881,0.0198,6/1/2016,201601
10738858,-0.002,6/1/2016,201601
12696443,0.1865,6/1/2016,201601
11547099,0.0129,6/1/2016,201601
13901033,0.2303,6/1/2016,201601
10864891,0.007,6/1/2016,201601
12048008,0.0208,6/1/2016,201601
11751312,-0.0419,6/1/2016,201601
10803779,0.1923,6/1/2016,201601
12170610,-0.0101,6/1/2016,201601
13059140,-0.251,6/1/2016,201601
10800361,0.0807,6/1/2016,201601
11149098,0.0198,6/1/2016,201601
13904025,0.006,6/1/2016,201601
14624389,-0.001,6/1/2016,201601
14474580,-0.003,6/1/2016,201601
11116177,0.0169,6/1/2016,201601
14462214,0.0402,6/1/2016,201601
14484197,0.0583,6/1/2016,201601
11554596,0.098,6/1/2016,201601
10731733,-0.0398,6/1/2016,201601
12597649,-0.0429,6/1/2016,201601
14719288,0.1293,6/1/2016,201601
14677191,-0.3682,6/1/2016,201601
14038811,0.0611,6/1/2016,201601
13990013,-0.004,6/1/2016,201601
11949447,0.0602,6/1/2016,201601
12968167,0.0119,6/1/2016,201601
14203317,0.0109,6/1/2016,201601
14005398,0.0667,6/1/2016,201601
12456617,0.0714,6/1/2016,201601
14676549,0.0305,6/1/2016,201601
12456685,-0.0274,6/1/2016,201601
12456978,-0.0398,6/1/2016,201601
14429624,0.0266,6/1/2016,201601
11054462,-0.0356,6/1/2016,201601
13921191,-0.0151,6/1/2016,201601
11598844,0.1089,6/1/2016,201601
14680318,-0.1602,6/1/2016,201601
10798182,-0.0398,6/1/2016,201601
11655826,-0.2421,6/1/2016,201601
11292127,-0.0408,6/1/2016,201601
17091815,-0.0284,6/1/2016,201601
12408625,0.0139,6/1/2016,201601
12548094,-0.0294,6/1/2016,201601
10742245,0.0459,6/1/2016,201601
12880784,0.0139,6/1/2016,201601
12679414,0.0602,6/1/2016,201601
12856806,-0.0284,6/1/2016,201601
13913571,-0.0545,6/1/2016,201601
13924623,0.0208,6/1/2016,201601
12679490,0.0266,6/1/2016,201601
12902876,0.003,6/1/2016,201601
11322864,-0.1625,6/1/2016,201601
11005771,-0.0131,6/1/2016,201601
10981277,0.0797,6/1/2016,201601
11059917,-0.0823,6/1/2016,201601
10909953,0.0649,6/1/2016,201601
12072183,0.0315,6/1/2016,201601
12955502,-0.008,6/1/2016,201601
12022192,0.0545,6/1/2016,201601
12882330,0.0218,6/1/2016,201601
12898754,-0.002,6/1/2016,201601
13917048,0.0315,6/1/2016,201601
12648647,0.0169,6/1/2016,201601
10985618,-0.0111,6/1/2016,201601
13066113,0,6/1/2016,201601
14210314,-0.004,6/1/2016,201601
14074219,0.0129,6/1/2016,201601
14206820,-0.0212,6/1/2016,201601
12964959,0.0431,6/1/2016,201601
11951158,-0.0305,6/1/2016,201601
10814025,-0.1485,6/1/2016,201601
14601214,0,6/1/2016,201601
10894658,0.131,6/1/2016,201601
10979059,-0.0233,6/1/2016,201601
14327637,-0.212,6/1/2016,201601
11622126,-0.3769,6/1/2016,201601
11530267,0.189,6/1/2016,201601
12652149,0.0286,6/1/2016,201601
11474588,0.0497,6/1/2016,201601
12461109,-0.0151,6/1/2016,201601
11685457,0.0953,6/1/2016,201601
12778506,0.0296,6/1/2016,201601
17224353,-0.003,6/1/2016,201601
14668326,-0.0555,6/1/2016,201601
11286298,-0.1555,6/1/2016,201601
12860873,-0.0325,6/1/2016,201601
11330994,0.7761,6/1/2016,201601
11602441,-0.1555,6/1/2016,201601
12064846,0.2631,6/1/2016,201601
14469247,-0.009,6/1/2016,201601
14112079,0.0779,6/1/2016,201601
11487154,-0.0921,6/1/2016,201601
12082572,-0.046,6/1/2016,201601
13888764,-0.007,6/1/2016,201601
10910629,0.007,6/1/2016,201601
14616857,-0.2132,6/1/2016,201601
12768383,0.3723,6/1/2016,201601
11808047,0.0188,6/1/2016,201601
10918094,0.01,6/1/2016,201601
11210113,0.002,6/1/2016,201601
17208044,0.0639,6/1/2016,201601
12257893,-0.0587,6/1/2016,201601
12863883,0.0257,6/1/2016,201601
11988292,0.0109,6/1/2016,201601
14455318,0.0354,6/1/2016,201601
12860428,-0.003,6/1/2016,201601
14736671,0.0139,6/1/2016,201601
11319705,-0.0192,6/1/2016,201601
11996100,0,6/1/2016,201601
14065656,0.044,6/1/2016,201601
14723895,0.0109,6/1/2016,201601
12003889,0.0392,6/1/2016,201601
14269127,0.098,6/1/2016,201601
11574055,-0.2345,6/1/2016,201601
12765366,0.1178,6/1/2016,201601
12654972,0.1553,6/1/2016,201601
12765669,0.0334,6/1/2016,201601
11728001,-0.0471,6/1/2016,201601
10858042,0.0667,6/1/2016,201601
11194307,0.0564,6/1/2016,201601
11556910,0.002,6/1/2016,201601
12696562,-0.0151,6/1/2016,201601
10754364,0.076,6/1/2016,201601
14470078,0.0129,6/1/2016,201601
11575370,0.001,6/1/2016,201601
14619482,0.0402,6/1/2016,201601
12644274,0.009,6/1/2016,201601
14284238,0.0149,6/1/2016,201601
11687406,0.0257,6/1/2016,201601
12412011,-0.0101,6/1/2016,201601
11069142,-0.3243,6/1/2016,201601
13989659,0.0554,6/1/2016,201601
14723050,-0.0192,6/1/2016,201601
17152020,0.0611,6/1/2016,201601
14428175,-0.3025,6/1/2016,201601
12726199,-0.0141,6/1/2016,201601
12023933,0.0296,6/1/2016,201601
13980274,0.008,6/1/2016,201601
14647327,0.0247,6/1/2016,201601
11889839,0.0266,6/1/2016,201601
12863619,0.0459,6/1/2016,201601
11182411,0.0198,6/1/2016,201601
13053714,0.0564,6/1/2016,201601
11053102,0.0592,6/1/2016,201601
12801532,-0.0131,6/1/2016,201601
10743521,0.0178,6/1/2016,201601
14023138,0.045,6/1/2016,201601
11113943,-0.0534,6/1/2016,201601
11443841,0.0315,6/1/2016,201601
12220040,0.0526,6/1/2016,201601
11936639,-0.3202,6/1/2016,201601
13891603,-0.3397,6/1/2016,201601
12452950,-0.004,6/1/2016,201601
12850963,0.004,6/1/2016,201601
14612143,0.003,6/1/2016,201601
12453599,-0.0233,6/1/2016,201601
14637960,0.0188,6/1/2016,201601
12831368,-0.0419,6/1/2016,201601
12928619,0.0334,6/1/2016,201601
11153353,0.1923,6/1/2016,201601
12009056,0.2382,6/1/2016,201601
11464641,-0.1416,6/1/2016,201601
14409153,0.0797,6/1/2016,201601
11269196,-0.009,6/1/2016,201601
17250364,0.0695,6/1/2016,201601
11209712,0.0535,6/1/2016,201601
12209510,-0.8723,7/1/2016,201601
14405618,-0.0683,7/1/2016,201601
17221388,-0.0233,7/1/2016,201601
11313095,0.0516,7/1/2016,201601
11130077,0.01,7/1/2016,201601
11216754,-0.0222,7/1/2016,201601
11899820,-0.4447,7/1/2016,201601
14025924,0.0208,7/1/2016,201601
11822251,0.0488,7/1/2016,201601
12001839,0.0459,7/1/2016,201601
11550940,-0.1555,7/1/2016,201601
12404495,0.004,7/1/2016,201601
11266989,-0.0534,7/1/2016,201601
11342249,-0.006,7/1/2016,201601
13027107,0.0208,7/1/2016,201601
12749667,-0.0192,7/1/2016,201601
14477552,0.006,7/1/2016,201601
11718962,-0.1267,7/1/2016,201601
10862997,0.0237,7/1/2016,201601
12705741,-0.0161,7/1/2016,201601
10862983,0.0354,7/1/2016,201601
11140709,0.0169,7/1/2016,201601
14508735,0.1319,7/1/2016,201601
14446572,-0.006,7/1/2016,201601
12091465,0.0334,7/1/2016,201601
13055428,0.157,7/1/2016,201601
11946625,0.1071,7/1/2016,201601
12340455,0.007,7/1/2016,201601
12078970,-0.004,7/1/2016,201601
14153035,-0.0101,7/1/2016,201601
11698617,0.0402,7/1/2016,201601
12373470,0.5241,7/1/2016,201601
13966936,0.044,7/1/2016,201601
11327543,0.0469,7/1/2016,201601
12489865,0.0296,7/1/2016,201601
12079956,0.005,7/1/2016,201601
12771471,0.01,7/1/2016,201601
14634900,-0.0377,7/1/2016,201601
11136168,0.0109,7/1/2016,201601
11183209,-0.0481,7/1/2016,201601
13077298,0.0478,7/1/2016,201601
13078053,0.0159,7/1/2016,201601
17104977,-0.1244,7/1/2016,201601
17077121,-0.0274,7/1/2016,201601
13979110,0.0237,7/1/2016,201601
11071614,0.0198,7/1/2016,201601
17118603,0.1613,7/1/2016,201601
11133977,0.0129,7/1/2016,201601
11291133,0.0325,7/1/2016,201601
11948938,0.5306,7/1/2016,201601
11834716,0.1266,7/1/2016,201601
12698103,-0.137,7/1/2016,201601
11948251,-0.003,7/1/2016,201601
17283016,0.004,7/1/2016,201601
12493108,-0.003,7/1/2016,201601
10949131,0.0208,7/1/2016,201601
11533242,-0.1661,7/1/2016,201601
13974547,-0.009,7/1/2016,201601
12534723,-0.0736,7/1/2016,201601
11704873,0.4593,7/1/2016,201601
14323152,0.0723,7/1/2016,201601
14634392,0.001,7/1/2016,201601
14415498,0.003,7/1/2016,201601
14659316,-0.1132,7/1/2016,201601
11534982,-0.6675,7/1/2016,201601
14227544,-0.006,7/1/2016,201601
14227494,0.0935,7/1/2016,201601
11066119,0.009,7/1/2016,201601
13097245,0.0159,7/1/2016,201601
11523431,-0.0408,7/1/2016,201601
12696907,-0.006,7/1/2016,201601
14660592,-0.0151,7/1/2016,201601
14129273,0.0334,7/1/2016,201601
11078035,0.002,7/1/2016,201601
12058667,0.004,7/1/2016,201601
12660997,0.0392,7/1/2016,201601
12396811,-0.0111,7/1/2016,201601
14166127,-0.0726,7/1/2016,201601
12756927,0.1458,7/1/2016,201601
11427533,-0.0111,7/1/2016,201601
11544927,0.0129,7/1/2016,201601
12573619,-0.0576,7/1/2016,201601
12934290,-0.0336,7/1/2016,201601
12187593,-0.8557,7/1/2016,201601
14337965,0.007,7/1/2016,201601
12058028,-0.045,7/1/2016,201601
14379953,0.0257,7/1/2016,201601
11196134,-0.0305,7/1/2016,201601
11429844,-0.0182,7/1/2016,201601
13995506,-0.2433,7/1/2016,201601
12204053,0.3681,7/1/2016,201601
13083030,-0.0651,7/1/2016,201601
14742011,0.002,7/1/2016,201601
11294052,-0.0263,7/1/2016,201601
14439016,-0.2182,7/1/2016,201601
11271211,0.0402,7/1/2016,201601
17211273,0.0411,7/1/2016,201601
12665933,0.003,7/1/2016,201601
11332968,0.0198,7/1/2016,201601
11199856,0.0459,7/1/2016,201601
12860021,0.001,7/1/2016,201601
12579722,0.0816,7/1/2016,201601
14029806,0.0373,7/1/2016,201601
10746663,0.2531,7/1/2016,201601
11199429,-0.0481,7/1/2016,201601
14224295,0.0834,7/1/2016,201601
12017560,-0.1076,7/1/2016,201601
13086366,0.0305,7/1/2016,201601
17211791,0.5008,7/1/2016,201601
14716128,0.0208,7/1/2016,201601
11288250,0.0119,7/1/2016,201601
11212307,0.0237,7/1/2016,201601
11046810,-0.0294,7/1/2016,201601
10954496,0.003,7/1/2016,201601
14754887,0.0247,7/1/2016,201601
11285931,0.009,7/1/2016,201601
12351250,-0.1473,7/1/2016,201601
12158463,-0.001,7/1/2016,201601
14738546,-0.0101,7/1/2016,201601
10827438,0.3322,7/1/2016,201601
11104719,0.0325,7/1/2016,201601
14352940,0.076,7/1/2016,201601
10879990,-0.0899,7/1/2016,201601
11636215,-0.6616,7/1/2016,201601
12039181,-0.008,7/1/2016,201601
12457049,0.0497,7/1/2016,201601
13902778,-0.0222,7/1/2016,201601
12038730,0.0257,7/1/2016,201601
12518882,-0.005,7/1/2016,201601
13934218,-0.0315,7/1/2016,201601
14191893,-0.0202,7/1/2016,201601
11856189,-0.1267,7/1/2016,201601
12733258,-0.004,7/1/2016,201601
13901462,-0.0161,7/1/2016,201601
13926032,0.2167,7/1/2016,201601
11663883,0.0602,7/1/2016,201601
17187614,0.0237,7/1/2016,201601
11983222,-0.0523,7/1/2016,201601
13936111,0.0908,7/1/2016,201601
11606510,0.044,7/1/2016,201601
11145213,0.0898,7/1/2016,201601
12737897,-0.0263,7/1/2016,201601
14722310,0.0169,7/1/2016,201601
13003553,0.2852,7/1/2016,201601
12435452,-0.0877,7/1/2016,201601
12274201,-0.0121,7/1/2016,201601
12672640,0.006,7/1/2016,201601
11907395,0.0266,7/1/2016,201601
10919658,0.0639,7/1/2016,201601
10828719,-0.0263,7/1/2016,201601
11422702,-0.3216,7/1/2016,201601
10965594,-0.1324,7/1/2016,201601
12634022,0.0119,7/1/2016,201601
11801304,-0.0429,7/1/2016,201601
12634819,0.0554,7/1/2016,201601
11347481,-0.046,7/1/2016,201601
17152809,-0.0715,7/1/2016,201601
12437625,0.1133,7/1/2016,201601
17080372,0.0926,7/1/2016,201601
12458024,0.0119,7/1/2016,201601
12178943,0.0469,7/1/2016,201601
11567959,-0.0182,7/1/2016,201601
14704792,0.0247,7/1/2016,201601
14216339,0.0639,7/1/2016,201601
17069481,-0.0398,7/1/2016,201601
14684474,0.1781,7/1/2016,201601
17070116,-0.004,7/1/2016,201601
12175295,0.0363,7/1/2016,201601
14488887,0.0392,7/1/2016,201601
13889116,0.4035,7/1/2016,201601
14665064,0.0554,7/1/2016,201601
12851802,0.0363,7/1/2016,201601
11487076,0.007,7/1/2016,201601
13930365,0.001,7/1/2016,201601
12474550,-0.0101,7/1/2016,201601
13930081,-0.0367,7/1/2016,201601
11425570,0.1115,7/1/2016,201601
11974489,-0.0419,7/1/2016,201601
10734005,-0.0845,7/1/2016,201601
14385627,-0.0141,7/1/2016,201601
11183385,0.0109,7/1/2016,201601
11113237,0.0257,7/1/2016,201601
10770124,0.2859,7/1/2016,201601
11123470,0.004,7/1/2016,201601
11666049,-0.1256,7/1/2016,201601
12473260,0.0139,7/1/2016,201601
14016650,-0.0356,7/1/2016,201601
14393674,0.0469,7/1/2016,201601
14186273,0.0247,7/1/2016,201601
14620805,0.0188,7/1/2016,201601
12553007,-0.237,7/1/2016,201601
12892241,0.003,7/1/2016,201601
12248430,0.0459,7/1/2016,201601
12827423,-0.004,7/1/2016,201601
11284153,0,7/1/2016,201601
17081666,-0.005,7/1/2016,201601
17113178,-0.0161,7/1/2016,201601
10902008,0.0188,7/1/2016,201601
12263680,0.7208,7/1/2016,201601
12114604,-0.0534,7/1/2016,201601
12872722,0.1044,7/1/2016,201601
17217530,0.007,7/1/2016,201601
14607119,-0.1684,7/1/2016,201601
12829005,-0.045,7/1/2016,201601
14725486,-0.009,7/1/2016,201601
12030480,0.0497,7/1/2016,201601
13927410,-0.0294,7/1/2016,201601
14197622,-0.009,7/1/2016,201601
11110691,-0.005,7/1/2016,201601
11301415,-0.0367,7/1/2016,201601
12450705,-0.0566,7/1/2016,201601
12978133,0.0129,7/1/2016,201601
11972742,-0.1065,7/1/2016,201601
12819733,-0.0294,7/1/2016,201601
12042498,-0.0151,7/1/2016,201601
17287821,0.004,7/1/2016,201601
11657400,0.045,7/1/2016,201601
14700338,0.0421,7/1/2016,201601
11750116,0.0257,7/1/2016,201601
10761169,0.0402,7/1/2016,201601
10741226,-0.0111,7/1/2016,201601
11474082,0.0247,7/1/2016,201601
14111477,0.0188,7/1/2016,201601
11127261,0.0742,7/1/2016,201601
10974195,0.0944,7/1/2016,201601
10895254,0.0334,7/1/2016,201601
14713818,0.0998,7/1/2016,201601
14654721,-0.004,7/1/2016,201601
11465681,-0.0161,7/1/2016,201601
12480565,0.0218,7/1/2016,201601
14737332,-0.0845,7/1/2016,201601
11901802,0.0742,7/1/2016,201601
12461234,0.002,7/1/2016,201601
17275110,-0.0253,7/1/2016,201601
10961540,-0.1188,7/1/2016,201601
11554091,-0.1696,7/1/2016,201601
11249038,0.0159,7/1/2016,201601
12482889,-0.0182,7/1/2016,201601
11226241,0.0989,7/1/2016,201601
17246720,-0.0202,7/1/2016,201601
12886236,-0.0661,7/1/2016,201601
11032673,-0.0555,7/1/2016,201601
14497680,0.0119,7/1/2016,201601
12566665,0.001,7/1/2016,201601
14309663,0.0237,7/1/2016,201601
14174610,0.0953,7/1/2016,201601
12856512,-0.0619,7/1/2016,201601
13846524,0.0898,7/1/2016,201601
10810038,0.0695,7/1/2016,201601
10759485,0.0516,7/1/2016,201601
11684197,0.2429,7/1/2016,201601
11089756,-0.0305,7/1/2016,201601
11658348,0.003,7/1/2016,201601
12651729,-0.0253,7/1/2016,201601
14710333,-0.0192,7/1/2016,201601
12098357,-0.0151,7/1/2016,201601
12421038,-0.1244,7/1/2016,201601
12132674,0.0751,7/1/2016,201601
10784128,0.005,7/1/2016,201601
10797228,0.0344,7/1/2016,201601
17126108,0.0723,7/1/2016,201601
10888222,0.005,7/1/2016,201601
11448911,-0.0192,7/1/2016,201601
14603516,0.0478,7/1/2016,201601
10832919,-0.0834,7/1/2016,201601
10831201,-0.0233,7/1/2016,201601
14183016,0.0421,7/1/2016,201601
12103578,0.0276,7/1/2016,201601
14052827,0.001,7/1/2016,201601
11346946,0.0218,7/1/2016,201601
10933498,0.1536,7/1/2016,201601
12559947,0.001,7/1/2016,201601
14686484,-0.0161,7/1/2016,201601
11564230,0.2054,7/1/2016,201601
11015767,-0.0161,7/1/2016,201601
14453153,-0.001,7/1/2016,201601
14452314,0.003,7/1/2016,201601
13908851,0.0227,7/1/2016,201601
11878104,-0.6972,7/1/2016,201601
17225414,0.0305,7/1/2016,201601
11015645,-0.0101,7/1/2016,201601
12461026,0.0373,7/1/2016,201601
11588028,-0.0222,7/1/2016,201601
14624520,-0.1839,7/1/2016,201601
11234077,-0.0856,7/1/2016,201601
13009647,-0.0471,7/1/2016,201601
11474949,-0.0202,8/1/2016,201601
11882488,-0.0243,8/1/2016,201601
14247233,-0.0367,8/1/2016,201601
11484066,-0.0131,8/1/2016,201601
11116104,-0.0233,8/1/2016,201601
11324611,0.005,8/1/2016,201601
12024083,-0.0877,8/1/2016,201601
11472273,0.0953,8/1/2016,201601
17181963,-0.001,8/1/2016,201601
12378579,-0.0346,8/1/2016,201601
11952550,-0.0866,8/1/2016,201601
11472274,-0.002,8/1/2016,201601
14153923,0.0373,8/1/2016,201601
14693475,0.045,8/1/2016,201601
17140433,0.138,8/1/2016,201601
14206636,0.2677,8/1/2016,201601
11182628,0.0344,8/1/2016,201601
17090325,0.002,8/1/2016,201601
14715822,-0.0576,8/1/2016,201601
11396615,0.1089,8/1/2016,201601
11115607,-0.007,8/1/2016,201601
14209967,0.0169,8/1/2016,201601
12490754,0.0257,8/1/2016,201601
11705352,0.0334,8/1/2016,201601
13056604,0.001,8/1/2016,201601
13061285,0.0554,8/1/2016,201601
12472926,0.007,8/1/2016,201601
10751638,-0.045,8/1/2016,201601
11997248,0.0208,8/1/2016,201601
11482855,0.001,8/1/2016,201601
17091366,-0.0294,8/1/2016,201601
10919392,-0.0202,8/1/2016,201601
14624469,0.003,8/1/2016,201601
17237142,0.2279,8/1/2016,201601
10812951,0.1222,8/1/2016,201601
11530960,0.0392,8/1/2016,201601
11742742,0.0139,8/1/2016,201601
17181398,-0.0121,8/1/2016,201601
14208826,-0.0253,8/1/2016,201601
17152323,0.0305,8/1/2016,201601
14247333,0.0208,8/1/2016,201601
14286286,0.0109,8/1/2016,201601
14693420,0.006,8/1/2016,201601
11203878,-0.0899,8/1/2016,201601
14275345,-0.0377,8/1/2016,201601
12697985,0.0834,8/1/2016,201601
11204281,0.0733,8/1/2016,201601
14402656,0.0459,8/1/2016,201601
12689560,-0.0398,8/1/2016,201601
11178043,-0.007,8/1/2016,201601
11129875,0.0686,8/1/2016,201601
14409135,0.0373,8/1/2016,201601
12562143,0.0218,8/1/2016,201601
11095273,-0.0243,8/1/2016,201601
14382403,0.0286,8/1/2016,201601
10915642,0.1098,8/1/2016,201601
11959597,-0.0212,8/1/2016,201601
11135405,0.0602,8/1/2016,201601
12571702,-0.0704,8/1/2016,201601
10939643,0.0526,8/1/2016,201601
11753067,0.0788,8/1/2016,201601
10834436,-0.004,8/1/2016,201601
11285910,0.0402,8/1/2016,201601
11497363,-0.003,8/1/2016,201601
14021234,0.0276,8/1/2016,201601
12816309,-0.007,8/1/2016,201601
11728387,0.0373,8/1/2016,201601
14217413,0.0169,8/1/2016,201601
13007023,0.0334,8/1/2016,201601
14277432,0.0516,8/1/2016,201601
10841825,0.0373,8/1/2016,201601
11287902,-0.0408,8/1/2016,201601
14217878,0.2223,8/1/2016,201601
17116767,-0.0294,8/1/2016,201601
14689891,-0.001,8/1/2016,201601
17197847,0.0266,8/1/2016,201601
14311365,0,8/1/2016,201601
10837692,-0.0758,8/1/2016,201601
11171710,-0.045,8/1/2016,201601
10937889,0.0344,8/1/2016,201601
14688373,-0.0222,8/1/2016,201601
11793405,0.5922,8/1/2016,201601
12414864,0.0488,8/1/2016,201601
11090790,-0.0212,8/1/2016,201601
11721106,-0.1335,8/1/2016,201601
11503818,-0.2144,8/1/2016,201601
10836049,0.002,8/1/2016,201601
12420229,0.0742,8/1/2016,201601
11889806,0.0325,8/1/2016,201601
10938136,0.0149,8/1/2016,201601
11286161,0.0723,8/1/2016,201601
10915366,0.5682,8/1/2016,201601
14313318,-0.0651,8/1/2016,201601
12156213,0.1249,8/1/2016,201601
10835045,-0.0608,8/1/2016,201601
11084395,0.0334,8/1/2016,201601
12809161,0.008,8/1/2016,201601
11188503,0.0208,8/1/2016,201601
12787462,-0.0336,8/1/2016,201601
14432346,0.0421,8/1/2016,201601
11639914,-0.0111,8/1/2016,201601
11738289,0.8965,8/1/2016,201601
12827256,-0.007,8/1/2016,201601
17085360,0.0208,8/1/2016,201601
12688064,0.0325,8/1/2016,201601
12553747,0.0169,8/1/2016,201601
11109887,0,8/1/2016,201601
11074939,0.0535,8/1/2016,201601
11887429,0.008,8/1/2016,201601
14660029,0.1142,8/1/2016,201601
12444160,-0.009,8/1/2016,201601
17211544,-0.007,8/1/2016,201601
14617782,0.0411,8/1/2016,201601
12382732,-0.001,8/1/2016,201601
11954234,-0.091,8/1/2016,201601
17178685,0.1748,8/1/2016,201601
14199622,0.002,8/1/2016,201601
17118063,-0.0294,8/1/2016,201601
11973465,-0.152,8/1/2016,201601
12066959,0.0276,8/1/2016,201601
14749304,0.044,8/1/2016,201601
12160395,0.0526,8/1/2016,201601
12036750,0.004,8/1/2016,201601
10941753,0.0257,8/1/2016,201601
12176801,-0.009,8/1/2016,201601
12155308,-0.0523,8/1/2016,201601
11285275,0.0944,8/1/2016,201601
11079626,-0.0101,8/1/2016,201601
11103429,0.1432,8/1/2016,201601
13037959,-0.0629,8/1/2016,201601
11715691,0.0639,8/1/2016,201601
12822006,0,8/1/2016,201601
12437450,0.0169,8/1/2016,201601
11742566,-0.0812,8/1/2016,201601
10755837,0.0526,8/1/2016,201601
10806003,0.1354,8/1/2016,201601
14163027,-0.0121,8/1/2016,201601
14647446,-0.0202,8/1/2016,201601
12947776,0.0227,8/1/2016,201601
11077281,-0.0726,8/1/2016,201601
17149235,0.0139,8/1/2016,201601
14598151,0.1293,8/1/2016,201601
11348157,0.0296,8/1/2016,201601
17171482,-0.2917,8/1/2016,201601
11186191,-0.0704,8/1/2016,201601
11106501,-0.1087,8/1/2016,201601
11101735,0.0169,8/1/2016,201601
12442860,0.1354,8/1/2016,201601
11313204,-0.0356,8/1/2016,201601
12702561,0.0198,8/1/2016,201601
12114226,0.1406,8/1/2016,201601
11573278,0.0733,8/1/2016,201601
12731072,0.008,8/1/2016,201601
14130956,0.0149,8/1/2016,201601
12263787,0.2406,8/1/2016,201601
11668661,-0.1791,8/1/2016,201601
12216974,0.0208,8/1/2016,201601
17129571,0.1714,8/1/2016,201601
14480343,-0.3439,8/1/2016,201601
10968149,0.0554,8/1/2016,201601
14129187,0.1865,8/1/2016,201601
12266436,0.0392,8/1/2016,201601
13877406,-0.1779,8/1/2016,201601
14683772,-0.009,8/1/2016,201601
12641974,0.0109,8/1/2016,201601
12112287,0.0354,8/1/2016,201601
12734851,0.0159,8/1/2016,201601
13093279,0.0286,8/1/2016,201601
12710473,0.0962,8/1/2016,201601
12909844,-0.003,8/1/2016,201601
14369509,0,8/1/2016,201601
14126315,0.005,8/1/2016,201601
11691170,0.0247,8/1/2016,201601
13086453,0.0109,8/1/2016,201601
11566973,-0.004,8/1/2016,201601
11239152,-0.0121,8/1/2016,201601
11049713,0.077,8/1/2016,201601
14082698,0,8/1/2016,201601
14040225,0.0227,8/1/2016,201601
13966751,0.0516,8/1/2016,201601
14488005,0.007,8/1/2016,201601
12221075,-0.0545,8/1/2016,201601
11578199,-0.0111,8/1/2016,201601
11917232,-0.1278,8/1/2016,201601
11614761,0.044,8/1/2016,201601
12533890,-0.1076,8/1/2016,201601
11859291,-0.0429,8/1/2016,201601
12901647,-0.005,8/1/2016,201601
17295310,-0.1165,8/1/2016,201601
